timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1514403829.288543,-1.342462,1.415383,-0.441375,0.015353,-0.003111,0.012822,-0.150661,-0.987948,-0.035012,0.001797,0.000567,-0.000709,-4.234070,-34.031021,-27.078796,,,,,,,1
1514403829.298522,-1.343603,1.415345,-0.440148,0.017552,0.008735,0.007531,-0.150738,-0.987942,-0.034848,-0.003697,0.001705,0.001508,-4.234070,-34.031021,-27.078796,,,,,,,1
1514403829.308502,-1.344882,1.415271,-0.438759,0.018585,0.003305,0.012856,-0.150855,-0.987930,-0.034672,0.000998,0.006103,-0.001110,-4.461914,-34.031387,-27.109314,,,,,,,1
1514403829.318511,-1.346279,1.415209,-0.437415,0.018545,-0.010562,0.008515,-0.150963,-0.987921,-0.034475,0.002785,0.006689,-0.001444,-4.461914,-34.031387,-27.109314,,,,,,,1
1514403829.328491,-1.347307,1.415192,-0.436464,0.012122,-0.015821,0.003133,-0.151014,-0.987918,-0.034323,-0.004046,0.010638,0.000891,-4.710251,-33.978588,-27.095703,,,,,,,1
1514403829.338470,-1.348073,1.415223,-0.435772,0.010028,-0.008228,-0.003255,-0.151011,-0.987923,-0.034201,-0.014288,0.010659,0.005026,-4.710251,-33.978588,-27.095703,,,,,,,1
1514403829.348480,-1.348675,1.415347,-0.435196,0.010051,-0.009171,-0.012885,-0.150912,-0.987942,-0.034083,-0.017026,0.006695,0.007197,-4.408554,-33.873726,-27.094177,,,,,,,1
1514403829.358459,-1.349330,1.415494,-0.434641,0.012180,-0.011336,-0.011821,-0.150793,-0.987965,-0.033952,-0.010935,0.004353,0.005144,-4.408554,-33.873726,-27.094177,,,,,,,1
1514403829.368438,-1.349939,1.415653,-0.434121,0.011099,-0.016645,-0.015056,-0.150659,-0.987989,-0.033826,-0.008566,0.005995,-0.000293,-4.469086,-33.910927,-27.301147,,,,,,,1
1514403829.378448,-1.350566,1.415844,-0.433696,0.010011,-0.023038,-0.017225,-0.150497,-0.988019,-0.033691,-0.000077,0.004743,0.000854,-4.469086,-33.910927,-27.301147,,,,,,,1
1514403829.388427,-1.351191,1.416007,-0.433217,0.011076,-0.020940,-0.014006,-0.150361,-0.988044,-0.033561,0.000565,0.003379,0.002876,-4.496613,-33.883739,-27.187622,,,,,,,1
1514403829.398406,-1.351941,1.416188,-0.432604,0.013258,-0.011280,-0.016098,-0.150212,-0.988072,-0.033410,-0.003994,0.006520,0.000085,-4.496613,-33.883739,-27.187622,,,,,,,1
1514403829.408416,-1.352622,1.416360,-0.431947,0.013269,-0.008100,-0.013944,-0.150068,-0.988098,-0.033271,-0.002489,0.007111,0.001243,-4.345901,-33.980347,-27.240540,,,,,,,1
1514403829.418395,-1.353312,1.416486,-0.431309,0.011134,-0.003865,-0.009650,-0.149970,-0.988118,-0.033140,-0.000253,0.005452,0.003019,-4.345901,-33.980347,-27.240540,,,,,,,1
1514403829.428375,-1.353715,1.416523,-0.430800,0.006870,0.007825,-0.001050,-0.149948,-0.988123,-0.033072,0.003586,0.003626,0.005698,-4.418137,-33.789066,-27.266113,,,,,,,1
1514403829.438385,-1.353851,1.416554,-0.430555,0.003682,0.012151,-0.003175,-0.149922,-0.988128,-0.033045,0.007222,0.004272,0.013254,-4.418137,-33.789066,-27.266113,,,,,,,1
1514403829.448364,-1.353739,1.416591,-0.430414,0.002664,0.025005,-0.003119,-0.149883,-0.988134,-0.033054,-0.001530,0.004690,0.014591,-4.514862,-33.943203,-27.016479,,,,,,,1
1514403829.458343,-1.353306,1.416659,-0.430437,0.001678,0.044347,-0.007313,-0.149803,-0.988144,-0.033104,-0.011300,0.003708,0.011544,-4.514862,-33.943203,-27.016479,,,,,,,1
1514403829.468353,-1.352993,1.416725,-0.430326,0.001629,0.033610,-0.005222,-0.149729,-0.988154,-0.033137,-0.004919,0.003337,0.004084,-4.461853,-33.863152,-27.141235,,,,,,,1
1514403829.478332,-1.352941,1.416779,-0.430083,0.006956,0.029275,-0.003093,-0.149674,-0.988163,-0.033133,0.001176,0.004871,-0.003610,-4.461853,-33.863152,-27.141235,,,,,,,1
1514403829.488311,-1.353131,1.416764,-0.429544,0.006930,0.028088,0.005459,-0.149694,-0.988161,-0.033108,0.004812,0.005006,-0.005039,-4.335449,-33.817657,-27.250671,,,,,,,1
1514403829.498321,-1.353536,1.416705,-0.428846,0.007992,0.029097,0.009744,-0.149765,-0.988151,-0.033060,0.006485,0.005257,-0.002630,-4.335449,-33.817657,-27.250671,,,,,,,1
1514403829.508300,-1.353947,1.416567,-0.428012,0.009072,0.037545,0.018340,-0.149912,-0.988130,-0.033028,0.008387,0.007890,0.003777,-4.362640,-34.097973,-27.093567,,,,,,,1
1514403829.518280,-1.354603,1.416395,-0.426958,0.011195,0.035351,0.021543,-0.150100,-0.988104,-0.032966,0.005416,0.004125,0.004050,-4.362640,-34.097973,-27.093567,,,,,,,1
1514403829.528289,-1.355318,1.416209,-0.425793,0.011203,0.038568,0.021557,-0.150301,-0.988075,-0.032897,0.002428,0.000542,0.001907,-4.472992,-33.929226,-27.247437,,,,,,,1
1514403829.538269,-1.356115,1.416002,-0.424664,0.012235,0.029966,0.023660,-0.150528,-0.988043,-0.032821,0.001160,0.002234,0.000763,-4.472992,-33.929226,-27.247437,,,,,,,1
1514403829.548248,-1.356857,1.415804,-0.423583,0.011164,0.027840,0.022579,-0.150743,-0.988013,-0.032751,-0.001906,0.005103,0.000799,-4.458023,-33.984756,-27.076843,,,,,,,1
1514403829.558258,-1.357318,1.415612,-0.422756,0.009066,0.037517,0.020479,-0.150944,-0.987983,-0.032722,-0.004558,0.006904,0.006400,-4.458023,-33.984756,-27.076843,,,,,,,1
1514403829.568237,-1.357613,1.415461,-0.422008,0.006954,0.041868,0.016217,-0.151100,-0.987960,-0.032709,-0.006829,0.005721,0.008722,-4.457520,-34.042534,-27.254944,,,,,,,1
1514403829.578216,-1.357762,1.415340,-0.421385,0.006975,0.045124,0.013023,-0.151221,-0.987941,-0.032712,-0.009118,0.005092,0.007413,-4.457520,-34.042534,-27.254944,,,,,,,1
1514403829.588226,-1.357933,1.415252,-0.420739,0.006962,0.039813,0.009790,-0.151312,-0.987927,-0.032704,-0.007959,0.005429,0.003270,-4.457703,-33.924576,-27.298889,,,,,,,1
1514403829.598205,-1.358206,1.415190,-0.420153,0.009057,0.026965,0.008666,-0.151381,-0.987918,-0.032676,-0.003298,0.004351,-0.001275,-4.457703,-33.924576,-27.298889,,,,,,,1
1514403829.608184,-1.358394,1.415143,-0.419682,0.003696,0.021674,0.005425,-0.151431,-0.987911,-0.032657,-0.001416,0.004771,0.000400,-4.358398,-33.983505,-27.348999,,,,,,,1
1514403829.618194,-1.358339,1.415127,-0.419484,0.001592,0.028167,0.001172,-0.151445,-0.987908,-0.032669,-0.005019,0.007302,0.006149,-4.358398,-33.983505,-27.348999,,,,,,,1
1514403829.628173,-1.358021,1.415164,-0.419373,0.000590,0.040034,-0.005194,-0.151397,-0.987914,-0.032709,-0.010086,0.009078,0.011362,-4.449570,-33.881493,-27.267761,,,,,,,1
1514403829.638153,-1.357556,1.415270,-0.419396,0.000628,0.045476,-0.011587,-0.151281,-0.987930,-0.032757,-0.013453,0.009292,0.009701,-4.449570,-33.881493,-27.267761,,,,,,,1
1514403829.648132,-1.356961,1.415427,-0.419574,-0.000484,0.032724,-0.018065,-0.151109,-0.987954,-0.032814,-0.012374,0.006738,0.005898,-4.242599,-33.995079,-27.247314,,,,,,,1
1514403829.658142,-1.356432,1.415623,-0.419867,-0.000515,0.022056,-0.021322,-0.150904,-0.987985,-0.032853,-0.007406,0.004449,0.002641,-4.242599,-33.995079,-27.247314,,,,,,,1
1514403829.668121,-1.355729,1.415878,-0.420377,-0.004801,0.011468,-0.029932,-0.150633,-0.988024,-0.032905,-0.006410,0.004397,0.001457,-3.972717,-34.057076,-27.231201,,,,,,,1
1514403829.678100,-1.355200,1.416194,-0.420828,0.000549,0.009347,-0.033141,-0.150311,-0.988073,-0.032918,-0.010990,0.003698,0.001103,-3.972717,-34.057076,-27.231201,,,,,,,1
1514403829.688110,-1.354461,1.416522,-0.421380,-0.003700,0.016911,-0.036324,-0.149969,-0.988123,-0.032959,-0.010691,0.004649,0.002442,-4.340927,-34.094379,-27.045532,,,,,,,1
1514403829.698089,-1.353361,1.416886,-0.422350,-0.007986,0.012687,-0.039559,-0.149582,-0.988179,-0.033047,-0.004028,0.007207,0.011410,-4.340927,-34.094379,-27.045532,,,,,,,1
1514403829.708068,-1.352058,1.417257,-0.423413,-0.009013,0.023417,-0.040583,-0.149179,-0.988236,-0.033162,-0.006033,0.007569,0.007283,-4.126373,-33.858955,-27.166687,,,,,,,1
1514403829.718078,-1.350558,1.417650,-0.424754,-0.013322,0.013822,-0.042772,-0.148750,-0.988296,-0.033301,-0.008507,0.008941,0.006186,-4.126373,-33.858955,-27.166687,,,,,,,1
1514403829.728057,-1.349040,1.418040,-0.426083,-0.012236,0.017044,-0.043826,-0.148323,-0.988355,-0.033442,-0.004936,0.010313,0.002634,-4.207733,-33.978382,-27.024414,,,,,,,1
1514403829.738037,-1.347594,1.418415,-0.427315,-0.011155,0.022352,-0.040591,-0.147913,-0.988412,-0.033574,-0.001302,0.010965,0.000295,-4.207733,-33.978382,-27.024414,,,,,,,1
1514403829.748046,-1.346326,1.418807,-0.428348,-0.005820,0.017004,-0.042745,-0.147492,-0.988472,-0.033675,-0.001464,0.006401,-0.003922,-4.184662,-33.949142,-27.227173,,,,,,,1
1514403829.758026,-1.345495,1.419202,-0.429009,-0.000473,0.018025,-0.040592,-0.147085,-0.988532,-0.033711,-0.001841,0.005087,-0.007259,-4.184662,-33.949142,-27.227173,,,,,,,1
1514403829.768005,-1.344640,1.419585,-0.429746,-0.002674,0.001968,-0.040667,-0.146686,-0.988589,-0.033751,0.001911,0.005801,-0.005021,-3.760635,-34.029842,-27.068726,,,,,,,1
1514403829.778015,-1.344063,1.419935,-0.430367,-0.000573,-0.004539,-0.035345,-0.146330,-0.988642,-0.033758,0.002592,0.003977,-0.003229,-3.760635,-34.029842,-27.068726,,,,,,,1
1514403829.787994,-1.343310,1.420282,-0.431122,-0.003778,-0.004496,-0.037490,-0.145970,-0.988694,-0.033791,0.000966,0.007157,0.001595,-3.979675,-33.976013,-27.139221,,,,,,,1
1514403829.797973,-1.342385,1.420678,-0.432053,-0.002665,0.003069,-0.042802,-0.145557,-0.988753,-0.033837,-0.005719,0.007613,0.003427,-3.979675,-33.976013,-27.139221,,,,,,,1
1514403829.807983,-1.341392,1.421073,-0.432900,-0.004776,0.010558,-0.041702,-0.145143,-0.988812,-0.033893,-0.011900,0.004605,0.007221,-3.897049,-33.933182,-27.014709,,,,,,,1
1514403829.817962,-1.340154,1.421480,-0.434016,-0.009038,0.012760,-0.044908,-0.144708,-0.988873,-0.033980,-0.005362,0.005139,0.006667,-3.897049,-33.933182,-27.014709,,,,,,,1
1514403829.827941,-1.338936,1.421939,-0.435212,-0.006954,-0.005383,-0.050334,-0.144225,-0.988941,-0.034052,-0.000017,0.005192,0.006785,-3.845749,-33.944214,-27.311035,,,,,,,1
1514403829.837951,-1.337390,1.422417,-0.436770,-0.010126,0.003227,-0.052440,-0.143712,-0.989012,-0.034166,-0.008998,0.003798,0.006593,-3.845749,-33.944214,-27.311035,,,,,,,1
1514403829.847930,-1.335786,1.422966,-0.438277,-0.009024,0.006554,-0.060981,-0.143130,-0.989093,-0.034270,-0.012067,0.003726,0.011107,-3.910828,-33.891575,-27.395996,,,,,,,1
1514403829.857910,-1.334034,1.423552,-0.439985,-0.011162,0.005521,-0.063128,-0.142505,-0.989179,-0.034385,-0.012112,0.004316,0.008323,-3.910828,-33.891575,-27.395996,,,,,,,1
1514403829.867919,-1.332249,1.424139,-0.441683,-0.012232,0.004450,-0.063135,-0.141879,-0.989265,-0.034502,-0.009167,0.001838,0.005556,-3.846054,-33.925980,-27.135071,,,,,,,1
1514403829.877899,-1.330599,1.424719,-0.443321,-0.009036,0.002267,-0.061000,-0.141264,-0.989350,-0.034599,-0.001940,0.005555,0.002510,-3.846054,-33.925980,-27.135071,,,,,,,1
1514403829.887878,-1.329121,1.425239,-0.444691,-0.006888,0.008597,-0.054550,-0.140712,-0.989425,-0.034685,0.004299,0.007324,-0.004134,-3.657623,-34.019890,-27.252747,,,,,,,1
1514403829.897888,-1.327429,1.425694,-0.446246,-0.012216,0.018186,-0.049168,-0.140218,-0.989491,-0.034815,0.008702,0.005284,0.000467,-3.657623,-34.019890,-27.252747,,,,,,,1
1514403829.907867,-1.325818,1.426146,-0.447635,-0.007944,0.018141,-0.047022,-0.139727,-0.989556,-0.034932,0.006121,0.004724,0.003865,-3.741150,-33.997654,-27.085754,,,,,,,1
1514403829.917846,-1.324309,1.426534,-0.448939,-0.010082,0.022363,-0.041659,-0.139302,-0.989612,-0.035049,-0.000743,0.005695,-0.000168,-3.741150,-33.997654,-27.085754,,,,,,,1
1514403829.927856,-1.322837,1.426869,-0.450135,-0.010098,0.022309,-0.037381,-0.138929,-0.989660,-0.035172,0.002790,0.007452,0.001496,-3.709915,-34.064415,-27.187988,,,,,,,1
1514403829.937835,-1.321474,1.427177,-0.451352,-0.009068,0.014749,-0.033135,-0.138585,-0.989704,-0.035287,0.005437,0.003727,-0.003318,-3.709915,-34.064415,-27.187988,,,,,,,1
1514403829.947814,-1.320388,1.427441,-0.452252,-0.005873,0.013589,-0.027786,-0.138294,-0.989742,-0.035372,0.004764,0.005047,-0.002851,-3.623230,-33.816643,-27.140564,,,,,,,1
1514403829.957824,-1.319548,1.427682,-0.452989,-0.004825,0.009272,-0.025664,-0.138033,-0.989777,-0.035429,0.002413,0.004715,-0.003389,-3.623230,-33.816643,-27.140564,,,,,,,1
1514403829.967803,-1.318894,1.427898,-0.453488,-0.001624,0.011348,-0.021371,-0.137802,-0.989807,-0.035466,0.000518,0.007660,-0.003810,-3.731918,-33.888672,-27.305725,,,,,,,1
1514403829.977783,-1.318299,1.428129,-0.453985,-0.002693,0.009253,-0.024591,-0.137559,-0.989840,-0.035491,-0.000549,0.009585,-0.001268,-3.731918,-33.888672,-27.305725,,,,,,,1
1514403829.987792,-1.317588,1.428395,-0.454560,-0.003757,0.007154,-0.027811,-0.137279,-0.989878,-0.035523,-0.004994,0.006937,0.004791,-3.602631,-33.954990,-27.373413,,,,,,,1
1514403829.997772,-1.316464,1.428697,-0.455618,-0.006945,0.008324,-0.034229,-0.136950,-0.989921,-0.035602,-0.011381,0.005759,0.010211,-3.602631,-33.954990,-27.373413,,,,,,,1
1514403830.007751,-1.314974,1.429043,-0.456898,-0.010108,0.018070,-0.040609,-0.136564,-0.989970,-0.035719,-0.013445,0.004450,0.014158,-3.569061,-33.876335,-27.255676,,,,,,,1
1514403830.017761,-1.313025,1.429443,-0.458667,-0.013292,0.020312,-0.047022,-0.136111,-0.990026,-0.035884,-0.011258,0.004034,0.012629,-3.569061,-33.876335,-27.255676,,,,,,,1
1514403830.027740,-1.310757,1.429900,-0.460729,-0.018631,0.017184,-0.052393,-0.135592,-0.990091,-0.036076,-0.006803,0.006036,0.007481,-3.826721,-33.947624,-27.254272,,,,,,,1
1514403830.037719,-1.308083,1.430379,-0.463300,-0.022915,0.011918,-0.057772,-0.135038,-0.990158,-0.036316,-0.007785,0.005691,0.007141,-3.826721,-33.947624,-27.254272,,,,,,,1
1514403830.047729,-1.305201,1.430920,-0.466081,-0.022921,0.005577,-0.064218,-0.134415,-0.990233,-0.036564,-0.008834,0.004821,0.007038,-3.441345,-33.860046,-27.200317,,,,,,,1
1514403830.057708,-1.302469,1.431505,-0.468697,-0.020729,0.017394,-0.067370,-0.133756,-0.990315,-0.036777,-0.011507,0.009556,0.002094,-3.441345,-33.860046,-27.200317,,,,,,,1
1514403830.067687,-1.299287,1.432163,-0.471775,-0.025028,0.004719,-0.079200,-0.133011,-0.990406,-0.037028,-0.009567,0.007633,0.006327,-3.395782,-33.484886,-27.338135,,,,,,,1
1514403830.077697,-1.295845,1.432902,-0.475137,-0.027110,0.015525,-0.085573,-0.132179,-0.990508,-0.037287,-0.014916,0.005843,0.008128,-3.395782,-33.484886,-27.338135,,,,,,,1
1514403830.087676,-1.291939,1.433687,-0.478847,-0.028153,0.018832,-0.091978,-0.131285,-0.990615,-0.037589,-0.018999,0.007339,0.012824,-3.337921,-33.791588,-27.306396,,,,,,,1
1514403830.097656,-1.287899,1.434543,-0.482737,-0.029199,0.018951,-0.100536,-0.130315,-0.990732,-0.037882,-0.012736,0.004953,0.009028,-3.337921,-33.791588,-27.306396,,,,,,,1
1514403830.107666,-1.283356,1.435461,-0.487109,-0.031344,0.012618,-0.106986,-0.129269,-0.990856,-0.038215,-0.004932,0.005032,0.008644,-3.355896,-33.908730,-27.212524,,,,,,,1
1514403830.117645,-1.278904,1.436401,-0.491525,-0.028154,0.007249,-0.107004,-0.128202,-0.990983,-0.038521,-0.008670,0.005555,0.003243,-3.355896,-33.908730,-27.212524,,,,,,,1
1514403830.127624,-1.274363,1.437385,-0.495966,-0.030272,0.007357,-0.114494,-0.127092,-0.991114,-0.038818,-0.007398,0.009119,0.004303,-3.373566,-33.680206,-27.379089,,,,,,,1
1514403830.137634,-1.269456,1.438430,-0.500914,-0.031349,-0.000036,-0.122016,-0.125909,-0.991252,-0.039133,-0.009299,0.010219,-0.001287,-3.373566,-33.680206,-27.379089,,,,,,,1
1514403830.147613,-1.264527,1.439521,-0.505815,-0.029195,0.001068,-0.125216,-0.124681,-0.991396,-0.039426,-0.014403,0.012468,-0.004458,-3.207016,-33.974823,-27.571777,,,,,,,1
1514403830.157592,-1.259177,1.440629,-0.511114,-0.032356,0.010779,-0.129457,-0.123419,-0.991540,-0.039755,-0.012170,0.011819,0.002539,-3.207016,-33.974823,-27.571777,,,,,,,1
1514403830.167602,-1.253807,1.441828,-0.516327,-0.026974,0.015145,-0.136915,-0.122074,-0.991695,-0.040046,-0.010433,0.007396,0.004219,-3.338547,-33.831223,-27.378967,,,,,,,1
1514403830.177581,-1.247882,1.443094,-0.522198,-0.034468,0.006735,-0.146592,-0.120642,-0.991857,-0.040370,-0.011988,0.002599,0.005992,-3.338547,-33.831223,-27.378967,,,,,,,1
1514403830.187561,-1.241378,1.444442,-0.528683,-0.036601,0.002592,-0.156241,-0.119110,-0.992028,-0.040721,-0.017563,0.007531,0.012736,-3.249313,-33.811398,-27.363464,,,,,,,1
1514403830.197540,-1.234559,1.445853,-0.535469,-0.034420,0.009097,-0.162626,-0.117507,-0.992205,-0.041070,-0.021638,0.010881,0.010751,-3.249313,-33.811398,-27.363464,,,,,,,1
1514403830.207540,-1.227315,1.447321,-0.542690,-0.036561,0.001702,-0.170149,-0.115832,-0.992387,-0.041428,-0.017026,0.008988,0.005906,-3.227127,-33.932121,-27.462646,,,,,,,1
1514403830.217519,-1.219571,1.448815,-0.550568,-0.040873,-0.011062,-0.175562,-0.114114,-0.992569,-0.041813,-0.009924,0.010743,0.004094,-3.227127,-33.932121,-27.462646,,,,,,,1
1514403830.227498,-1.211366,1.450342,-0.558910,-0.041939,-0.013126,-0.180921,-0.112347,-0.992754,-0.042215,-0.008335,0.011339,0.003991,-3.102936,-33.788322,-27.484863,,,,,,,1
1514403830.237508,-1.202612,1.451899,-0.567828,-0.045129,-0.010913,-0.185195,-0.110529,-0.992940,-0.042639,-0.012365,0.008657,0.007681,-3.102936,-33.788322,-27.484863,,,,,,,1
1514403830.247487,-1.193343,1.453446,-0.577155,-0.047233,-0.002338,-0.185160,-0.108698,-0.993122,-0.043095,-0.014226,0.005100,0.010914,-2.978012,-33.745811,-27.448181,,,,,,,1
1514403830.257466,-1.183747,1.454969,-0.586826,-0.047231,-0.000225,-0.183012,-0.106877,-0.993300,-0.043564,-0.008571,0.006529,0.009903,-2.978012,-33.745811,-27.448181,,,,,,,1
1514403830.267476,-1.173958,1.456439,-0.596697,-0.049413,-0.008844,-0.178776,-0.105096,-0.993468,-0.044043,-0.001303,0.005370,0.006766,-2.915237,-33.741676,-27.698303,,,,,,,1
1514403830.277455,-1.164318,1.457836,-0.606426,-0.046184,0.001754,-0.171235,-0.103390,-0.993627,-0.044504,0.002682,0.007283,-0.000082,-2.915237,-33.741676,-27.698303,,,,,,,1
1514403830.287435,-1.155072,1.459154,-0.615618,-0.041920,0.005896,-0.161584,-0.101773,-0.993774,-0.044928,0.003278,0.010406,-0.010034,-2.625732,-33.779156,-27.504700,,,,,,,1
1514403830.297444,-1.145980,1.460417,-0.624866,-0.039868,-0.014521,-0.157393,-0.100215,-0.993914,-0.045333,0.005259,0.008853,-0.016526,-2.625732,-33.779156,-27.504700,,,,,,,1
1514403830.307424,-1.137394,1.461630,-0.633717,-0.036737,-0.030703,-0.149972,-0.098725,-0.994047,-0.045685,0.007996,0.007216,-0.015686,-2.611008,-33.789207,-27.711121,,,,,,,1
1514403830.317403,-1.129082,1.462788,-0.642487,-0.036801,-0.044685,-0.145756,-0.097301,-0.994173,-0.046011,0.006496,0.001436,-0.005136,-2.611008,-33.789207,-27.711121,,,,,,,1
1514403830.327413,-1.120557,1.463954,-0.651475,-0.037861,-0.043581,-0.147893,-0.095859,-0.994298,-0.046333,-0.000577,-0.000453,0.003517,-2.448654,-33.667034,-27.650696,,,,,,,1
1514403830.337392,-1.111747,1.465117,-0.660666,-0.036740,-0.029660,-0.147828,-0.094409,-0.994421,-0.046663,-0.008695,0.004141,0.009767,-2.448654,-33.667034,-27.650696,,,,,,,1
1514403830.347371,-1.102917,1.466267,-0.669644,-0.032403,-0.013642,-0.145610,-0.092970,-0.994542,-0.046978,-0.011584,0.006276,0.010875,-2.381699,-33.825745,-27.646912,,,,,,,1
1514403830.357381,-1.094124,1.467372,-0.678548,-0.029183,-0.005187,-0.138079,-0.091574,-0.994656,-0.047288,-0.004953,0.008466,0.004731,-2.381699,-33.825745,-27.646912,,,,,,,1
1514403830.367360,-1.085733,1.468409,-0.686898,-0.029172,0.003299,-0.131624,-0.090258,-0.994763,-0.047572,0.005343,0.011471,0.000071,-2.468536,-33.899876,-27.716309,,,,,,,1
1514403830.377339,-1.076876,1.469428,-0.695851,-0.032426,-0.009527,-0.132757,-0.088939,-0.994867,-0.047888,0.008022,0.008417,0.001242,-2.468536,-33.899876,-27.716309,,,,,,,1
1514403830.387349,-1.068053,1.470434,-0.704795,-0.031371,-0.012777,-0.130630,-0.087635,-0.994968,-0.048188,-0.001431,0.001178,0.005127,-2.368790,-33.836346,-27.836243,,,,,,,1
1514403830.397328,-1.059347,1.471375,-0.713668,-0.030321,-0.012882,-0.123141,-0.086393,-0.995062,-0.048489,-0.006274,-0.000315,0.007535,-2.368790,-33.836346,-27.836243,,,,,,,1
1514403830.407308,-1.051009,1.472284,-0.722127,-0.028197,-0.015060,-0.121008,-0.085196,-0.995152,-0.048756,-0.003763,0.001911,0.001164,-2.346283,-33.914879,-28.076538,,,,,,,1
1514403830.417317,-1.043184,1.473133,-0.730137,-0.023951,-0.016292,-0.110310,-0.084079,-0.995235,-0.048994,0.003024,0.002437,-0.005892,-2.346283,-33.914879,-28.076538,,,,,,,1
1514403830.427297,-1.036174,1.473890,-0.737305,-0.020782,-0.018605,-0.098549,-0.083084,-0.995308,-0.049197,0.009140,0.002342,-0.008420,-2.405243,-33.822395,-27.895752,,,,,,,1
1514403830.437276,-1.030211,1.474516,-0.743543,-0.018717,-0.026342,-0.081467,-0.082254,-0.995369,-0.049371,0.016031,0.003410,-0.012229,-2.405243,-33.822395,-27.895752,,,,,,,1
1514403830.447286,-1.026029,1.475043,-0.748127,-0.007079,-0.045923,-0.062282,-0.081598,-0.995419,-0.049443,0.022440,0.003979,-0.013347,-2.317596,-33.669151,-27.750000,,,,,,,1
1514403830.457265,-1.023928,1.475457,-0.750585,0.001497,-0.027992,-0.044003,-0.081141,-0.995459,-0.049399,0.024958,0.002249,-0.013238,-2.317596,-33.669151,-27.750000,,,,,,,1
1514403830.467244,-1.022328,1.475776,-0.752449,0.001460,-0.034526,-0.036545,-0.080790,-0.995489,-0.049363,0.023326,0.002203,-0.004272,-2.165039,-33.640846,-27.791931,,,,,,,1
1514403830.477254,-1.021274,1.476052,-0.753818,0.005752,-0.023961,-0.026864,-0.080504,-0.995515,-0.049305,0.009063,0.002305,-0.005261,-2.165039,-33.640846,-27.791931,,,,,,,1
1514403830.487233,-1.021114,1.476312,-0.754076,0.012191,-0.013326,-0.022527,-0.080275,-0.995540,-0.049182,-0.000185,0.003642,-0.002546,-2.366745,-33.708473,-27.673035,,,,,,,1
1514403830.497212,-1.020968,1.476521,-0.754485,0.006766,-0.031557,-0.019409,-0.080090,-0.995559,-0.049085,0.003704,0.003357,-0.001224,-2.366745,-33.708473,-27.673035,,,,,,,1
1514403830.507222,-1.021063,1.476670,-0.754604,0.007852,-0.023098,-0.011882,-0.079966,-0.995573,-0.048999,0.005458,0.003584,-0.000348,-2.344711,-33.966690,-27.726685,,,,,,,1
1514403830.517201,-1.021423,1.476798,-0.754442,0.006786,-0.019923,-0.008661,-0.079875,-0.995585,-0.048903,0.003139,0.004588,0.002547,-2.344711,-33.966690,-27.726685,,,,,,,1
1514403830.527181,-1.021794,1.476868,-0.754273,0.004609,-0.027472,-0.004420,-0.079832,-0.995592,-0.048836,-0.000505,0.005724,0.001580,-2.236404,-33.695595,-27.859131,,,,,,,1
1514403830.537190,-1.022693,1.476908,-0.753534,0.009997,-0.011527,0.003148,-0.079843,-0.995596,-0.048744,0.001428,0.005438,0.003044,-2.236404,-33.695595,-27.859131,,,,,,,1
1514403830.547170,-1.023946,1.476891,-0.752280,0.008921,-0.007321,0.009582,-0.079918,-0.995594,-0.048652,0.006279,0.002201,0.004615,-2.327408,-33.735497,-27.862366,,,,,,,1
1514403830.557149,-1.024896,1.476853,-0.751483,0.002471,-0.017963,0.006314,-0.079996,-0.995591,-0.048596,0.006266,0.003235,0.003354,-2.327408,-33.735497,-27.862366,,,,,,,1
1514403830.567159,-1.025852,1.476793,-0.750615,0.004623,-0.011585,0.009555,-0.080093,-0.995585,-0.048550,-0.001587,0.004542,0.006253,-2.342453,-33.723373,-27.916138,,,,,,,1
1514403830.577138,-1.027519,1.476760,-0.748895,0.014325,0.009770,0.011807,-0.080202,-0.995582,-0.048433,-0.009230,0.004325,0.004427,-2.342453,-33.723373,-27.916138,,,,,,,1
1514403830.587117,-1.029546,1.476760,-0.746662,0.018610,0.010822,0.011819,-0.080300,-0.995582,-0.048271,-0.000236,0.004829,0.001915,-2.074509,-33.683548,-27.683289,,,,,,,1
1514403830.597127,-1.031153,1.476712,-0.744970,0.008971,0.008704,0.012862,-0.080418,-0.995577,-0.048166,0.003697,0.005694,0.001749,-2.074509,-33.683548,-27.683289,,,,,,,1
1514403830.607106,-1.032993,1.476658,-0.742993,0.015375,0.005451,0.013929,-0.080553,-0.995572,-0.048046,-0.000731,0.003553,0.000575,-2.068985,-33.856270,-27.834290,,,,,,,1
1514403830.617085,-1.035388,1.476583,-0.740548,0.015356,0.004308,0.019272,-0.080731,-0.995565,-0.047890,-0.002917,0.000295,-0.003105,-2.068985,-33.856270,-27.834290,,,,,,,1
1514403830.627095,-1.038128,1.476452,-0.737756,0.018519,-0.003305,0.026730,-0.080975,-0.995553,-0.047735,0.002514,0.006783,-0.003504,-2.045609,-33.816452,-27.884460,,,,,,,1
